31.801,1288,1774513152.73835
31.901,1270,1774513152.83835
32.001,1268,1774513152.93835
32.101,1276,1774513153.03835
32.201,1289,1774513153.13835
32.301,1329,1774513153.23835
32.401,1361,1774513153.33835
32.501,1402,1774513153.43835
32.601,1448,1774513153.53835
32.701,1489,1774513153.63835
32.801,1516,1774513153.73835
32.901,1522,1774513153.83835
33.001,1522,1774513153.93835
33.101,1524,1774513154.03835
33.201,1514,1774513154.13835
33.301,1488,1774513154.23835
33.401,1472,1774513154.33835
33.501,1477,1774513154.43835
33.601,1500,1774513154.53835
33.701,1534,1774513154.63835
33.801,1537,1774513154.73835
33.901,1539,1774513154.83835
34.001,1539,1774513154.93835
34.101,1526,1774513155.03835
34.201,1505,1774513155.13835
34.301,1475,1774513155.23835
34.401,1488,1774513155.33835
34.501,1469,1774513155.43835
34.601,1456,1774513155.53835
34.701,1431,1774513155.63835
34.801,1402,1774513155.73835
34.901,1347,1774513155.83835
35.001,1408,1774513155.93835
35.101,1277,1774513156.03835
35.201,1273,1774513156.13835
35.301,1277,1774513156.23835
35.401,1277,1774513156.33835
35.501,1288,1774513156.43835
35.601,1298,1774513156.53835
35.701,1305,1774513156.63835
35.801,1319,1774513156.73835
35.901,1330,1774513156.83835
36.001,1326,1774513156.93835
36.101,1335,1774513157.03835
36.201,1280,1774513157.13835
36.301,1298,1774513157.23835
36.401,1298,1774513157.33835
36.501,1308,1774513157.43835
36.601,1333,1774513157.53835
36.701,1360,1774513157.63835
36.801,1376,1774513157.73835
36.901,1376,1774513157.83835
37.001,1380,1774513157.93835
37.101,1355,1774513158.03835
37.201,1338,1774513158.13835
37.301,1340,1774513158.23835
37.401,1326,1774513158.33835
37.501,1332,1774513158.43835
37.601,1348,1774513158.53835
37.701,1352,1774513158.63835
37.801,1369,1774513158.73835
37.901,1371,1774513158.83835
38.001,1397,1774513158.93835
38.101,1394,1774513159.03835
38.201,1383,1774513159.13835
38.301,1403,1774513159.23835
38.401,1409,1774513159.33835
38.501,1421,1774513159.43835
38.601,1400,1774513159.53835
38.701,1395,1774513159.63835
38.801,1357,1774513159.73835
38.901,1351,1774513159.83835
39.001,1363,1774513159.93835
39.101,1376,1774513160.03835
39.201,1374,1774513160.13835
39.301,1381,1774513160.23835
39.401,1395,1774513160.33835
39.501,1405,1774513160.43835
39.601,1422,1774513160.53835
39.701,1438,1774513160.63835
39.801,1487,1774513160.73835
39.901,1526,1774513160.83835
40.001,1576,1774513160.93835
40.101,1584,1774513161.03835
40.201,1588,1774513161.13835
40.301,1591,1774513161.23835
40.401,1577,1774513161.33835
40.501,1546,1774513161.43835
40.601,1462,1774513161.53835
40.701,1424,1774513161.63835
40.801,1384,1774513161.73835
40.901,1357,1774513161.83835
41.001,1353,1774513161.93835
41.101,1405,1774513162.03835
41.201,1407,1774513162.13835
41.301,1417,1774513162.23835
41.401,1443,1774513162.33835
41.501,1464,1774513162.43835
41.601,1443,1774513162.53835
41.701,1419,1774513162.63835
41.801,1390,1774513162.73835
41.901,1373,1774513162.83835
42.001,1360,1774513162.93835
42.101,1338,1774513163.03835
42.201,1330,1774513163.13835
42.301,1312,1774513163.23835
42.401,1243,1774513163.33835
42.501,1202,1774513163.43835
42.601,1188,1774513163.53835
42.701,1210,1774513163.63835
42.801,1238,1774513163.73835
42.901,1304,1774513163.83835
43.001,1357,1774513163.93835
43.101,1395,1774513164.03835
43.201,1451,1774513164.13835
43.301,1479,1774513164.23835
43.401,1497,1774513164.33835
43.501,1496,1774513164.43835
43.601,1517,1774513164.53835
43.701,1527,1774513164.63835
43.801,1517,1774513164.73835
43.901,0,1774513164.83835
44.001,1515,1774513164.93835
44.101,1498,1774513165.03835
44.201,1479,1774513165.13835
44.301,1388,1774513165.23835
44.401,1379,1774513165.33835
44.501,1378,1774513165.43835
44.601,1368,1774513165.53835
44.701,1375,1774513165.63835
44.801,1416,1774513165.73835
44.901,1439,1774513165.83835
45.001,1481,1774513165.93835
45.101,1503,1774513166.03835
45.201,1499,1774513166.13835
45.301,1493,1774513166.23835
45.401,1468,1774513166.33835
45.501,1449,1774513166.43835
45.601,1425,1774513166.53835
45.701,1444,1774513166.63835
45.801,1486,1774513166.73835
45.901,1503,1774513166.83835
46.001,1530,1774513166.93835
46.101,1531,1774513167.03835
46.201,1495,1774513167.13835
46.301,1452,1774513167.23835
46.401,1448,1774513167.33835
46.501,1399,1774513167.43835
46.601,1380,1774513167.53835
46.701,1348,1774513167.63835
46.801,1328,1774513167.73835
46.901,1337,1774513167.83835
47.001,1352,1774513167.93835
47.101,1388,1774513168.03835
47.201,1408,1774513168.13835
